frame,score
0,0.07897796
1,0.07897796
2,0.07897796
3,0.07897796
4,0.07897796
5,0.07897796
6,0.08439386
7,0.08980976
8,0.095225655
9,0.100641556
10,0.10605746
11,0.11147454
12,0.116891615
13,0.1223087
14,0.12772578
15,0.13314286
16,0.13352199
17,0.13390112
18,0.13428023
19,0.13465936
20,0.1350385
21,0.13511229
22,0.13518606
23,0.13525985
24,0.13533363
25,0.13540742
26,0.13541079
27,0.13541414
28,0.1354175
29,0.13542086
30,0.13542423
31,0.13542408
32,0.13542393
33,0.13542378
34,0.13542363
35,0.13542348
36,0.13542125
37,0.13541901
38,0.13541678
39,0.13541454
40,0.1354123
41,0.13540922
42,0.13540614
43,0.13540305
44,0.13539997
45,0.13539688
46,0.13539468
47,0.13539247
48,0.13539027
49,0.13538806
50,0.13538586
51,0.13537513
52,0.1353644
53,0.13535367
54,0.13534294
55,0.13533221
56,0.135308
57,0.13528378
58,0.13525958
59,0.13523537
60,0.13521115
61,0.13518581
62,0.13516048
63,0.13513513
64,0.1351098
65,0.13508445
66,0.13505355
67,0.13502266
68,0.13499175
69,0.13496086
70,0.13492996
71,0.13488178
72,0.1348336
73,0.13478543
74,0.13473725
75,0.13468908
76,0.13421838
77,0.13374768
78,0.13327698
79,0.13280629
80,0.13233559
81,0.13110602
82,0.12987645
83,0.1286469
84,0.12741733
85,0.12618776
86,0.12592295
87,0.12565814
88,0.12539333
89,0.12512852
90,0.12486371
91,0.12440117
92,0.123938635
93,0.123476095
94,0.12301356
95,0.122551024
96,0.12200213
97,0.12145325
98,0.120904356
99,0.12035547
100,0.11980658
101,0.12064483
102,0.12148307
103,0.12232132
104,0.123159565
105,0.123997815
106,0.12459892
107,0.12520003
108,0.12580113
109,0.12640223
110,0.12700334
111,0.12640275
112,0.12580216
113,0.12520157
114,0.124600984
115,0.12400039
116,0.12348991
117,0.122979425
118,0.12246894
119,0.12195846
120,0.12144797
121,0.12104971
122,0.12065145
123,0.120253175
124,0.11985491
125,0.11945665
126,0.118940674
127,0.1184247
128,0.11790873
129,0.117392756
130,0.11687678
131,0.11741915
132,0.11796152
133,0.11850389
134,0.119046256
135,0.11958863
136,0.120284975
137,0.12098132
138,0.12167767
139,0.12237401
140,0.12307036
141,0.123381175
142,0.123692
143,0.124002814
144,0.12431364
145,0.12462445
146,0.124600954
147,0.12457745
148,0.12455395
149,0.12453044
150,0.12450694
151,0.12414969
152,0.12379243
153,0.12343518
154,0.12307792
155,0.122720666
156,0.122211844
157,0.12170302
158,0.12119419
159,0.12068537
160,0.12017655
161,0.119569406
162,0.11896227
163,0.11835513
164,0.117748
165,0.11714086
166,0.11858312
167,0.120025374
168,0.121467635
169,0.12290989
170,0.12435215
171,0.12544411
172,0.12653607
173,0.12762803
174,0.12872
175,0.12981196
176,0.13061896
177,0.13142596
178,0.13223296
179,0.13303997
180,0.13384697
181,0.13491836
182,0.13598976
183,0.13706115
184,0.13813254
185,0.13920394
186,0.14106506
187,0.14292619
188,0.14478733
189,0.14664845
190,0.14850958
191,0.14876261
192,0.14901565
193,0.14926867
194,0.14952171
195,0.14977475
196,0.15131332
197,0.15285188
198,0.15439045
199,0.15592901
200,0.15746759
201,0.1591166
202,0.16076562
203,0.16241463
204,0.16406365
205,0.16571265
206,0.16707887
207,0.16844508
208,0.1698113
209,0.1711775
210,0.17254372
211,0.17290339
212,0.17326307
213,0.17362274
214,0.17398243
215,0.1743421
216,0.17342597
217,0.17250985
218,0.17159373
219,0.1706776
220,0.16976148
221,0.16847417
222,0.16718686
223,0.16589956
224,0.16461225
225,0.16332494
226,0.1617243
227,0.16012366
228,0.15852302
229,0.15692239
230,0.15532175
231,0.15346186
232,0.15160196
233,0.14974207
234,0.14788216
235,0.14602228
236,0.144286
237,0.14254975
238,0.14081348
239,0.13907723
240,0.13734096
241,0.13640474
242,0.13546851
243,0.13453227
244,0.13359605
245,0.13265982
246,0.13120699
247,0.12975416
248,0.12830131
249,0.12684847
250,0.12539564
251,0.12421007
252,0.12302449
253,0.12183891
254,0.12065334
255,0.119467765
256,0.11863737
257,0.11780698
258,0.11697658
259,0.11614619
260,0.115315795
261,0.11503071
262,0.11474564
263,0.11446056
264,0.11417548
265,0.1138904
266,0.11455322
267,0.11521604
268,0.11587886
269,0.116541676
270,0.117204495
271,0.118287355
272,0.119370215
273,0.120453075
274,0.121535935
275,0.122618794
276,0.12220058
277,0.12178236
278,0.12136414
279,0.12094592
280,0.12052771
281,0.11999046
282,0.11945321
283,0.11891596
284,0.11837871
285,0.11784146
286,0.11707876
287,0.11631606
288,0.11555335
289,0.11479065
290,0.11402795
291,0.113072395
292,0.11211684
293,0.11116129
294,0.11020574
295,0.10925019
296,0.10889207
297,0.108533956
298,0.10817584
299,0.107817724
300,0.107459605
301,0.110021435
302,0.112583265
303,0.115145095
304,0.117706925
305,0.120268755
306,0.12133238
307,0.122396
308,0.12345962
309,0.124523245
310,0.12558687
311,0.12753749
312,0.12948811
313,0.13143872
314,0.13338934
315,0.13533996
316,0.13573071
317,0.13612148
318,0.13651223
319,0.136903
320,0.13729376
321,0.13736185
322,0.13742997
323,0.13749807
324,0.13756618
325,0.13763428
326,0.13599859
327,0.1343629
328,0.13272722
329,0.13109154
330,0.12945585
331,0.13040309
332,0.13135031
333,0.13229755
334,0.13324477
335,0.134192
336,0.13306685
337,0.1319417
338,0.13081655
339,0.1296914
340,0.12856625
341,0.1289361
342,0.12930594
343,0.12967579
344,0.13004564
345,0.13041548
346,0.13049394
347,0.1305724
348,0.13065085
349,0.1307293
350,0.13080776
351,0.1307342
352,0.13066065
353,0.13058709
354,0.13051353
355,0.13043998
356,0.12950762
357,0.12857527
358,0.1276429
359,0.12671055
360,0.12577818
361,0.12600109
362,0.126224
363,0.12644692
364,0.12666982
