frame,score
0,0.051452175
1,0.051452175
2,0.051452175
3,0.051452175
4,0.051452175
5,0.051452175
6,0.055664223
7,0.05987627
8,0.064088315
9,0.06830037
10,0.07251241
11,0.076302566
12,0.08009272
13,0.083882876
14,0.08767303
15,0.091463186
16,0.09257798
17,0.09369277
18,0.09480757
19,0.095922366
20,0.09703716
21,0.09808833
22,0.09913951
23,0.100190684
24,0.101241864
25,0.10229304
26,0.103164494
27,0.104035944
28,0.1049074
29,0.10577885
30,0.10665031
31,0.107299104
32,0.1079479
33,0.10859669
34,0.10924549
35,0.10989428
36,0.11063999
37,0.111385696
38,0.11213141
39,0.112877116
40,0.11362282
41,0.113572426
42,0.11352203
43,0.11347164
44,0.11342125
45,0.11337085
46,0.11312877
47,0.11288668
48,0.1126446
49,0.11240251
50,0.11216043
51,0.111775436
52,0.11139044
53,0.111005455
54,0.11062046
55,0.11023547
56,0.109827965
57,0.109420456
58,0.109012954
59,0.108605444
60,0.10819794
61,0.10737548
62,0.106553026
63,0.10573056
64,0.10490811
65,0.10408565
66,0.10349941
67,0.102913186
68,0.10232695
69,0.101740725
70,0.10115449
71,0.1001414
72,0.0991283
73,0.098115206
74,0.097102106
75,0.09608901
76,0.09493841
77,0.09378781
78,0.09263722
79,0.09148662
80,0.09033602
81,0.08925685
82,0.088177696
83,0.08709853
84,0.086019374
85,0.08494021
86,0.084411055
87,0.08388189
88,0.08335274
89,0.082823575
90,0.08229442
91,0.08204191
92,0.081789404
93,0.08153689
94,0.08128438
95,0.081031874
96,0.08077282
97,0.08051375
98,0.0802547
99,0.07999563
100,0.079736575
101,0.0796941
102,0.079651624
103,0.07960914
104,0.079566665
105,0.07952419
106,0.079199776
107,0.07887537
108,0.07855096
109,0.07822655
110,0.07790214
111,0.07800952
112,0.07811691
113,0.07822429
114,0.07833167
115,0.07843906
116,0.07900103
117,0.07956301
118,0.08012499
119,0.080686964
120,0.08124894
121,0.08207759
122,0.08290625
123,0.08373491
124,0.08456357
125,0.08539222
126,0.08591923
127,0.08644624
128,0.08697325
129,0.08750026
130,0.08802727
131,0.08858312
132,0.08913897
133,0.08969481
134,0.09025066
135,0.090806514
136,0.09095853
137,0.09111054
138,0.09126255
139,0.09141456
140,0.09156658
141,0.09152261
142,0.09147865
143,0.09143469
144,0.09139073
145,0.09134676
146,0.091288306
147,0.09122985
148,0.09117139
149,0.091112934
150,0.09105448
151,0.090697825
152,0.09034117
153,0.08998453
154,0.08962788
155,0.089271225
156,0.08899665
157,0.08872208
158,0.088447504
159,0.088172935
160,0.08789836
161,0.08783155
162,0.08776474
163,0.08769793
164,0.08763112
165,0.08756431
166,0.08750537
167,0.08744643
168,0.08738748
169,0.08732854
170,0.0872696
171,0.086670324
172,0.08607105
173,0.08547178
174,0.08487251
175,0.084273234
176,0.08424983
177,0.08422643
178,0.084203035
179,0.08417963
180,0.08415623
181,0.084247254
182,0.08433828
183,0.08442931
184,0.08452033
185,0.084611356
186,0.084774986
187,0.084938616
188,0.085102245
189,0.085265875
190,0.085429505
191,0.085479654
192,0.085529804
193,0.08557996
194,0.08563011
195,0.08568026
196,0.08634616
197,0.08701205
198,0.087677956
199,0.08834385
200,0.08900975
201,0.089234255
202,0.089458756
203,0.089683264
204,0.089907765
205,0.090132274
206,0.090475574
207,0.090818875
208,0.09116217
209,0.09150547
210,0.09184877
211,0.092553206
212,0.09325764
213,0.09396207
214,0.09466651
215,0.09537095
216,0.09568715
217,0.09600336
218,0.09631956
219,0.096635774
220,0.09695198
221,0.096748225
222,0.09654447
223,0.096340716
