frame,score
0,0.17711149
1,0.17711149
2,0.17711149
3,0.17711149
4,0.17711149
5,0.17711149
6,0.1901014
7,0.2030913
8,0.2160812
9,0.2290711
10,0.242061
11,0.25537276
12,0.2686845
13,0.28199625
14,0.295308
15,0.30861974
16,0.31072056
17,0.31282136
18,0.31492218
19,0.31702298
20,0.3191238
21,0.32489496
22,0.33066612
23,0.3364373
24,0.34220847
25,0.34797964
26,0.35263646
27,0.35729325
28,0.36195007
29,0.36660686
30,0.37126368
31,0.37323502
32,0.37520635
33,0.37717772
34,0.37914905
35,0.38112038
36,0.37870198
37,0.37628362
38,0.37386522
39,0.37144685
40,0.36902845
41,0.3650145
42,0.3610005
43,0.35698655
44,0.35297257
45,0.3489586
46,0.34316954
47,0.33738047
48,0.33159137
49,0.3258023
50,0.32001323
51,0.3120852
52,0.3041572
53,0.2962292
54,0.2883012
55,0.2803732
56,0.27232125
57,0.26426932
58,0.2562174
59,0.24816544
60,0.24011351
61,0.23605572
62,0.23199792
63,0.22794011
64,0.22388232
65,0.21982452
66,0.21788982
67,0.2159551
68,0.21402039
69,0.21208566
70,0.21015096
71,0.20442751
72,0.19870405
73,0.1929806
74,0.18725714
75,0.1815337
76,0.17712344
77,0.17271319
78,0.16830295
79,0.1638927
80,0.15948245
81,0.15716858
82,0.15485471
83,0.15254085
84,0.15022698
85,0.14791311
86,0.1456479
87,0.14338267
88,0.14111745
89,0.13885222
90,0.13658701
91,0.1319732
92,0.12735939
93,0.12274559
94,0.11813178
95,0.11351797
96,0.11353037
97,0.113542765
98,0.11355517
99,0.11356757
100,0.113579966
101,0.11353756
102,0.11349514
103,0.11345273
104,0.11341032
105,0.11336791
106,0.113197
107,0.1130261
108,0.11285519
109,0.11268429
110,0.11251338
111,0.11231583
112,0.11211829
113,0.11192075
114,0.11172321
115,0.11152566
116,0.11153176
117,0.11153785
118,0.11154395
119,0.11155005
120,0.11155614
121,0.11181372
122,0.11207129
123,0.112328865
124,0.11258644
125,0.11284401
126,0.11319023
127,0.11353645
128,0.11388267
129,0.11422888
130,0.1145751
131,0.11506189
132,0.11554867
133,0.116035454
134,0.11652224
135,0.11700902
136,0.117419764
137,0.11783051
138,0.11824126
139,0.118652
140,0.119062744
141,0.11924028
142,0.11941781
143,0.119595334
144,0.11977287
145,0.1199504
146,0.11987704
147,0.119803675
148,0.119730316
149,0.11965695
150,0.11958359
151,0.11938961
152,0.119195625
153,0.119001634
154,0.11880765
155,0.11861367
156,0.118319094
157,0.11802452
158,0.11772994
159,0.117435366
160,0.11714079
161,0.11697616
162,0.11681152
163,0.11664688
164,0.11648224
165,0.11631761
166,0.11623832
167,0.11615903
168,0.11607975
169,0.11600046
170,0.11592117
171,0.11581342
172,0.11570567
173,0.11559792
174,0.11549017
175,0.11538242
176,0.11520151
177,0.1150206
178,0.1148397
179,0.114658795
180,0.11447789
181,0.11435665
182,0.114235416
183,0.11411419
184,0.11399295
185,0.113871716
186,0.11382427
187,0.11377682
188,0.11372937
189,0.11368192
190,0.113634475
191,0.11357687
192,0.11351926
193,0.11346166
194,0.11340405
195,0.11334644
196,0.11330961
197,0.11327278
198,0.11323594
199,0.113199115
200,0.11316228
201,0.113163225
202,0.11316417
203,0.113165125
204,0.11316607
205,0.11316702
206,0.11313885
207,0.11311068
208,0.11308251
209,0.11305434
210,0.11302617
211,0.112943515
212,0.11286086
213,0.11277821
214,0.11269555
215,0.112612896
216,0.11265033
217,0.11268777
218,0.1127252
219,0.11276264
220,0.11280007
221,0.11290162
222,0.11300317
223,0.11310472
224,0.113206275
225,0.113307826
226,0.113457024
227,0.11360622
228,0.11375541
229,0.11390461
230,0.11405381
231,0.11425999
232,0.11446617
233,0.11467234
234,0.11487852
235,0.1150847
236,0.11529405
237,0.11550339
238,0.11571275
239,0.11592209
240,0.11613144
241,0.11623453
242,0.11633763
243,0.11644073
244,0.11654382
245,0.116646916
246,0.11674252
247,0.11683813
248,0.116933726
249,0.11702933
250,0.11712494
251,0.11716987
252,0.11721481
253,0.11725975
254,0.11730468
255,0.11734962
256,0.117342696
257,0.117335774
258,0.11732886
259,0.11732194
260,0.11731502
261,0.11730846
262,0.117301896
263,0.11729534
264,0.117288776
265,0.11728222
266,0.11726281
267,0.1172434
268,0.11722399
269,0.117204584
270,0.117185175
271,0.11714029
272,0.11709541
273,0.117050536
274,0.11700565
275,0.11696077
276,0.11696278
277,0.1169648
278,0.116966814
279,0.11696883
280,0.116970845
281,0.11698252
282,0.11699419
283,0.11700586
284,0.11701753
285,0.117029205
286,0.11704162
287,0.11705403
288,0.117066436
289,0.11707885
290,0.11709126
291,0.1170989
292,0.11710653
293,0.117114164
294,0.11712179
295,0.11712943
296,0.11702542
297,0.11692141
298,0.1168174
299,0.11671339
300,0.11660938
301,0.11651763
302,0.116425894
303,0.11633415
304,0.11624241
305,0.11615066
306,0.11609186
307,0.11603306
308,0.115974255
309,0.115915455
310,0.115856655
311,0.11577642
312,0.115696184
313,0.11561595
314,0.115535714
315,0.11545548
316,0.11537242
317,0.11528935
318,0.115206294
319,0.11512323
320,0.11504017
321,0.11505874
322,0.11507731
323,0.11509588
324,0.11511445
325,0.115133025
326,0.11512507
327,0.11511711
328,0.115109146
329,0.11510119
330,0.11509323
331,0.11505754
332,0.115021855
333,0.114986174
334,0.114950486
335,0.1149148
336,0.11487
337,0.1148252
338,0.114780396
339,0.114735596
340,0.114690796
341,0.114646405
342,0.114602014
343,0.11455763
344,0.11451324
345,0.11446885
346,0.114422314
347,0.11437578
348,0.114329234
349,0.1142827
350,0.11423616
351,0.114251316
352,0.11426647
353,0.114281625
354,0.11429678
355,0.11431193
356,0.11441512
357,0.11451831
358,0.11462149
359,0.11472468
360,0.114827864
361,0.11486481
362,0.11490176
363,0.114938706
364,0.11497565
365,0.1150126
366,0.115040034
367,0.11506747
368,0.11509489
369,0.115122326
370,0.11514976
371,0.115193
372,0.11523625
373,0.115279496
374,0.11532275
375,0.11536599
376,0.11539139
377,0.11541679
378,0.11544218
379,0.11546758
380,0.11549298
381,0.115371324
382,0.11524967
383,0.11512802
384,0.115006365
385,0.11488471
386,0.11481129
387,0.11473787
388,0.11466444
389,0.114591025
390,0.1145176
391,0.11446019
392,0.114402786
393,0.11434539
394,0.11428798
395,0.11423057
396,0.11422145
397,0.114212334
398,0.114203215
399,0.114194095
400,0.114184976
401,0.11412323
402,0.1140615
403,0.113999754
404,0.11393802
405,0.113876276
406,0.113897674
407,0.11391907
408,0.11394046
409,0.11396186
410,0.11398326
411,0.1140349
412,0.114086546
413,0.114138186
414,0.11418983
415,0.11424147
416,0.11427516
417,0.114308834
418,0.11434252
419,0.114376195
420,0.11440988
421,0.11441691
422,0.114423946
423,0.11443097
424,0.114438005
425,0.11444504
426,0.11452311
427,0.11460118
428,0.114679255
429,0.11475732
430,0.1148354
431,0.114901856
432,0.11496831
433,0.11503477
434,0.11510122
435,0.11516768
436,0.11520922
437,0.11525077
438,0.11529231
439,0.115333855
440,0.1153754
441,0.11537459
442,0.11537377
443,0.115372956
444,0.115372136
445,0.115371324
446,0.115267046
447,0.11516276
448,0.11505848
449,0.114954196
450,0.11484992
451,0.114688985
452,0.11452805
453,0.11436713
454,0.114206195
455,0.11404526
456,0.11387619
457,0.1137071
458,0.11353803
459,0.11336894
460,0.11319987
461,0.113087974
462,0.11297608
463,0.11286419
464,0.112752296
465,0.1126404
466,0.112610124
467,0.11257985
468,0.11254957
469,0.1125193
470,0.11248902
471,0.11256471
472,0.1126404
473,0.11271609
474,0.112791784
475,0.112867475
476,0.11290833
477,0.112949185
478,0.112990044
479,0.113030896
480,0.113071755
481,0.1131006
482,0.113129444
483,0.11315829
484,0.113187134
485,0.11321598
486,0.11328629
487,0.1133566
488,0.1134269
