frame,score
0,0.09249421
1,0.09249421
2,0.09249421
3,0.09249421
4,0.09249421
5,0.09249421
6,0.09919804
7,0.105901875
8,0.112605706
9,0.11930954
10,0.12601337
11,0.13277031
12,0.13952726
13,0.14628421
14,0.15304115
15,0.1597981
16,0.16008611
17,0.16037412
18,0.16066213
19,0.16095014
20,0.16123815
21,0.16079293
22,0.1603477
23,0.15990248
24,0.15945725
25,0.15901203
26,0.15944423
27,0.1598764
28,0.1603086
29,0.16074078
30,0.16117297
31,0.1613347
32,0.16149643
33,0.16165815
34,0.16181989
35,0.16198161
36,0.162037
37,0.16209239
38,0.16214776
39,0.16220315
40,0.16225854
41,0.1623362
42,0.16241385
43,0.16249152
44,0.16256917
45,0.16264683
46,0.16301104
47,0.16337526
48,0.16373946
49,0.16410367
50,0.16446789
51,0.16375296
52,0.16303803
53,0.16232309
54,0.16160816
55,0.16089323
56,0.15999593
57,0.15909861
58,0.1582013
59,0.15730399
60,0.15640669
61,0.15561798
62,0.1548293
63,0.15404059
64,0.1532519
65,0.1524632
66,0.15243225
67,0.1524013
68,0.15237035
69,0.1523394
70,0.15230845
71,0.15252261
72,0.15273677
73,0.15295094
74,0.1531651
75,0.15337926
76,0.15388183
77,0.15438442
78,0.15488699
79,0.15538958
80,0.15589215
81,0.15640597
82,0.15691978
83,0.1574336
84,0.1579474
85,0.15846123
86,0.15899237
87,0.15952349
88,0.16005462
89,0.16058575
90,0.16111688
91,0.16127475
92,0.16143261
93,0.16159047
94,0.16174833
95,0.1619062
96,0.16206229
97,0.16221838
98,0.16237445
99,0.16253054
100,0.16268663
101,0.16239008
102,0.16209354
103,0.16179697
104,0.16150042
105,0.16120388
106,0.1602838
107,0.15936373
108,0.15844367
109,0.1575236
110,0.15660353
111,0.15597427
112,0.155345
113,0.15471573
114,0.15408646
115,0.1534572
116,0.15267754
117,0.15189788
118,0.15111823
119,0.15033858
120,0.14955892
121,0.14961931
122,0.1496797
123,0.1497401
124,0.1498005
125,0.14986089
126,0.149928
127,0.14999513
